"","surv_year","disease_week","species","pool_size","WNV","ctval","state"
"4522","2022",30,"Tarsalis",4,0,40,"Colorado"
"4523","2022",30,"Pipiens",6,0,40,"Colorado"
"4524","2022",30,"Tarsalis",50,0,40,"Colorado"
"4525","2022",30,"Tarsalis",12,0,40,"Colorado"
"4526","2022",30,"Tarsalis",29,0,40,"Colorado"
"4527","2022",30,"Tarsalis",17,0,40,"Colorado"
"4528","2022",30,"Pipiens",23,0,40,"Colorado"
"4529","2022",30,"Tarsalis",32,0,40,"Colorado"
"4530","2022",30,"Pipiens",5,0,40,"Colorado"
"4531","2022",30,"Tarsalis",50,0,40,"Colorado"
"4532","2022",30,"Tarsalis",9,0,40,"Colorado"
"4533","2022",30,"Pipiens",9,0,40,"Colorado"
"4534","2022",30,"Tarsalis",12,0,40,"Colorado"
"4535","2022",30,"Tarsalis",24,0,40,"Colorado"
"4536","2022",30,"Pipiens",3,0,40,"Colorado"
"4537","2022",30,"Pipiens",3,0,40,"Colorado"
"4538","2022",30,"Pipiens",2,0,40,"Colorado"
"4539","2022",30,"Tarsalis",10,0,40,"Colorado"
"4540","2022",30,"Pipiens",1,0,40,"Colorado"
"4541","2022",30,"Tarsalis",5,0,40,"Colorado"
"4542","2022",30,"Tarsalis",26,0,40,"Colorado"
"4543","2022",30,"Pipiens",5,0,40,"Colorado"
"4544","2022",30,"Tarsalis",48,0,40,"Colorado"
"4545","2022",30,"Tarsalis",16,0,40,"Colorado"
"4546","2022",30,"Pipiens",1,0,40,"Colorado"
"4547","2022",30,"Tarsalis",6,0,40,"Colorado"
"4548","2022",30,"Pipiens",2,0,40,"Colorado"
"4549","2022",30,"Tarsalis",10,0,40,"Colorado"
"4550","2022",30,"Pipiens",4,0,40,"Colorado"
"4551","2022",30,"Tarsalis",50,0,40,"Colorado"
"4552","2022",30,"Tarsalis",5,0,40,"Colorado"
"4553","2022",30,"Pipiens",2,0,40,"Colorado"
"4554","2022",30,"Tarsalis",15,0,40,"Colorado"
"4555","2022",30,"Tarsalis",38,0,40,"Colorado"
"4556","2022",30,"Pipiens",3,0,40,"Colorado"
"4557","2022",30,"Tarsalis",50,0,40,"Colorado"
"4558","2022",30,"Tarsalis",26,0,40,"Colorado"
"4559","2022",30,"Pipiens",11,0,40,"Colorado"
"4560","2022",30,"Pipiens",2,0,40,"Colorado"
"4561","2022",31,"Tarsalis",37,1,21.1923,"Colorado"
"4562","2022",31,"Tarsalis",50,1,26.73317,"Colorado"
"4563","2022",31,"Tarsalis",30,0,40,"Colorado"
"4564","2022",31,"Tarsalis",50,0,40,"Colorado"
"4565","2022",31,"Pipiens",12,0,40,"Colorado"
"4566","2022",31,"Tarsalis",50,0,40,"Colorado"
"4567","2022",31,"Pipiens",2,0,40,"Colorado"
"4568","2022",31,"Tarsalis",39,0,40,"Colorado"
"4569","2022",31,"Pipiens",9,0,40,"Colorado"
"4570","2022",31,"Tarsalis",23,0,40,"Colorado"
"4571","2022",31,"Pipiens",2,0,40,"Colorado"
"4572","2022",31,"Tarsalis",32,0,40,"Colorado"
"4573","2022",31,"Pipiens",7,0,40,"Colorado"
"4574","2022",31,"Tarsalis",21,0,40,"Colorado"
"4575","2022",31,"Pipiens",2,0,40,"Colorado"
"4576","2022",31,"Tarsalis",13,0,40,"Colorado"
"4577","2022",31,"Pipiens",4,0,40,"Colorado"
"4578","2022",31,"Tarsalis",47,0,40,"Colorado"
"4579","2022",31,"Pipiens",50,0,40,"Colorado"
"4580","2022",31,"Pipiens",8,0,40,"Colorado"
"4581","2022",31,"Tarsalis",45,0,40,"Colorado"
"4582","2022",31,"Tarsalis",50,0,40,"Colorado"
"4583","2022",31,"Tarsalis",50,0,40,"Colorado"
"4584","2022",31,"Pipiens",10,0,40,"Colorado"
"4585","2022",31,"Tarsalis",44,0,40,"Colorado"
"4586","2022",31,"Pipiens",16,0,40,"Colorado"
"4587","2022",31,"Tarsalis",50,0,40,"Colorado"
"4588","2022",31,"Tarsalis",50,0,40,"Colorado"
"4589","2022",31,"Tarsalis",50,0,40,"Colorado"
"4590","2022",31,"Pipiens",47,0,40,"Colorado"
"4591","2022",31,"Tarsalis",22,0,40,"Colorado"
"4592","2022",31,"Pipiens",42,0,40,"Colorado"
"4593","2022",31,"Pipiens",14,1,19.25118,"Colorado"
"4594","2022",31,"Tarsalis",47,1,19.78884,"Colorado"
"4595","2022",31,"Pipiens",50,1,20.54836,"Colorado"
"4596","2022",31,"Tarsalis",42,1,20.8325,"Colorado"
"4597","2022",31,"Tarsalis",50,1,21.19548,"Colorado"
"4598","2022",31,"Tarsalis",50,1,22.23373,"Colorado"
"4599","2022",31,"Pipiens",27,1,22.47931,"Colorado"
"4600","2022",31,"Pipiens",15,1,32.99867,"Colorado"
"4601","2022",31,"Tarsalis",6,0,40,"Colorado"
"4602","2022",31,"Tarsalis",21,0,40,"Colorado"
"4603","2022",31,"Pipiens",12,0,40,"Colorado"
"4604","2022",31,"Tarsalis",6,0,40,"Colorado"
"4605","2022",31,"Tarsalis",50,0,40,"Colorado"
"4606","2022",31,"Tarsalis",50,0,40,"Colorado"
"4607","2022",31,"Tarsalis",50,0,40,"Colorado"
"4608","2022",31,"Tarsalis",36,0,40,"Colorado"
"4609","2022",31,"Pipiens",17,0,40,"Colorado"
"4610","2022",31,"Tarsalis",20,0,40,"Colorado"
"4611","2022",31,"Tarsalis",50,0,40,"Colorado"
"4612","2022",31,"Tarsalis",50,0,40,"Colorado"
"4613","2022",31,"Tarsalis",50,0,40,"Colorado"
"4614","2022",31,"Tarsalis",23,0,40,"Colorado"
"4615","2022",31,"Pipiens",50,0,40,"Colorado"
"4616","2022",31,"Pipiens",2,0,40,"Colorado"
"4617","2022",31,"Tarsalis",37,0,40,"Colorado"
"4618","2022",31,"Pipiens",2,0,40,"Colorado"
"4619","2022",31,"Tarsalis",4,0,40,"Colorado"
"4620","2022",31,"Pipiens",2,0,40,"Colorado"
"4621","2022",31,"Tarsalis",50,0,40,"Colorado"
"4622","2022",31,"Tarsalis",26,0,40,"Colorado"
"4623","2022",31,"Tarsalis",22,0,40,"Colorado"
"4624","2022",31,"Pipiens",50,0,40,"Colorado"
"4625","2022",31,"Tarsalis",28,0,40,"Colorado"
"4626","2022",31,"Pipiens",28,0,40,"Colorado"
"4627","2022",31,"Tarsalis",50,0,40,"Colorado"
"4628","2022",31,"Pipiens",30,0,40,"Colorado"
"4629","2022",31,"Tarsalis",23,0,40,"Colorado"
"4630","2022",31,"Pipiens",50,0,40,"Colorado"
"4631","2022",31,"Tarsalis",40,0,40,"Colorado"
"4632","2022",31,"Pipiens",9,0,40,"Colorado"
"4633","2022",31,"Tarsalis",17,0,40,"Colorado"
"4634","2022",31,"Pipiens",1,0,40,"Colorado"
"4635","2022",31,"Tarsalis",32,0,40,"Colorado"
"4636","2022",31,"Pipiens",3,0,40,"Colorado"
"4637","2022",31,"Tarsalis",50,0,40,"Colorado"
"4638","2022",31,"Tarsalis",50,0,40,"Colorado"
"4639","2022",31,"Tarsalis",26,0,40,"Colorado"
"4640","2022",31,"Tarsalis",50,1,20.3337,"Colorado"
"4641","2022",31,"Pipiens",1,0,40,"Colorado"
"4642","2022",31,"Tarsalis",7,0,40,"Colorado"
"4643","2022",31,"Pipiens",2,0,40,"Colorado"
"4644","2022",31,"Tarsalis",50,0,40,"Colorado"
"4645","2022",31,"Tarsalis",3,0,40,"Colorado"
"4646","2022",31,"Pipiens",5,0,40,"Colorado"
"4647","2022",31,"Tarsalis",7,0,40,"Colorado"
"4648","2022",31,"Tarsalis",50,0,40,"Colorado"
"4649","2022",31,"Tarsalis",4,0,40,"Colorado"
"4650","2022",31,"Pipiens",2,0,40,"Colorado"
"4651","2022",31,"Tarsalis",22,0,40,"Colorado"
"4652","2022",31,"Tarsalis",50,0,40,"Colorado"
"4653","2022",31,"Tarsalis",49,0,40,"Colorado"
"4654","2022",31,"Pipiens",6,0,40,"Colorado"
"4655","2022",31,"Tarsalis",50,0,40,"Colorado"
"4656","2022",31,"Tarsalis",50,0,40,"Colorado"
"4657","2022",31,"Tarsalis",35,0,40,"Colorado"
"4658","2022",31,"Pipiens",23,0,40,"Colorado"
"4659","2022",31,"Tarsalis",25,0,40,"Colorado"
"4660","2022",31,"Pipiens",1,0,40,"Colorado"
"4661","2022",31,"Tarsalis",15,0,40,"Colorado"
"4662","2022",31,"Pipiens",4,0,40,"Colorado"
"4663","2022",31,"Tarsalis",8,0,40,"Colorado"
"4664","2022",31,"Pipiens",2,0,40,"Colorado"
"4665","2022",31,"Tarsalis",50,0,40,"Colorado"
"4666","2022",31,"Tarsalis",50,0,40,"Colorado"
"4667","2022",31,"Tarsalis",29,0,40,"Colorado"
"4668","2022",31,"Pipiens",20,0,40,"Colorado"
"4669","2022",31,"Tarsalis",8,0,40,"Colorado"
"4670","2022",31,"Pipiens",4,0,40,"Colorado"
"4671","2022",31,"Tarsalis",15,0,40,"Colorado"
"4672","2022",31,"Pipiens",17,0,40,"Colorado"
"4673","2022",31,"Tarsalis",6,0,40,"Colorado"
"4674","2022",31,"Tarsalis",10,0,40,"Colorado"
"4675","2022",31,"Tarsalis",38,0,40,"Colorado"
"4676","2022",31,"Pipiens",6,0,40,"Colorado"
"4677","2022",31,"Pipiens",3,1,19.50853,"Colorado"
"4678","2022",31,"Tarsalis",50,1,19.73291,"Colorado"
"4679","2022",31,"Tarsalis",19,0,40,"Colorado"
"4680","2022",31,"Tarsalis",43,0,40,"Colorado"
"4681","2022",31,"Pipiens",34,0,40,"Colorado"
"4682","2022",31,"Tarsalis",5,0,40,"Colorado"
"4683","2022",31,"Pipiens",4,0,40,"Colorado"
"4684","2022",31,"Tarsalis",9,0,40,"Colorado"
"4685","2022",31,"Tarsalis",21,0,40,"Colorado"
"4686","2022",31,"Pipiens",6,0,40,"Colorado"
"4687","2022",31,"Tarsalis",8,0,40,"Colorado"
"4688","2022",31,"Tarsalis",29,0,40,"Colorado"
"4689","2022",31,"Pipiens",6,0,40,"Colorado"
"4690","2022",31,"Pipiens",2,0,40,"Colorado"
"4691","2022",32,"Tarsalis",50,1,18.55909,"Colorado"
"4692","2022",32,"Pipiens",21,0,40,"Colorado"
"4693","2022",32,"Tarsalis",20,0,40,"Colorado"
"4694","2022",32,"Pipiens",1,0,40,"Colorado"
"4695","2022",32,"Tarsalis",42,0,40,"Colorado"
"4696","2022",32,"Pipiens",6,0,40,"Colorado"
"4697","2022",32,"Tarsalis",27,0,40,"Colorado"
"4698","2022",32,"Tarsalis",42,0,40,"Colorado"
"4699","2022",32,"Pipiens",5,0,40,"Colorado"
"4700","2022",32,"Tarsalis",20,0,40,"Colorado"
"4701","2022",32,"Pipiens",2,0,40,"Colorado"
"4702","2022",32,"Tarsalis",11,0,40,"Colorado"
"4703","2022",32,"Tarsalis",21,0,40,"Colorado"
"4704","2022",32,"Pipiens",5,0,40,"Colorado"
"4705","2022",32,"Tarsalis",24,0,40,"Colorado"
"4706","2022",32,"Tarsalis",47,0,40,"Colorado"
"4707","2022",32,"Pipiens",11,0,40,"Colorado"
"4708","2022",32,"Tarsalis",24,0,40,"Colorado"
"4709","2022",32,"Pipiens",50,0,40,"Colorado"
"4710","2022",32,"Pipiens",50,0,40,"Colorado"
"4711","2022",32,"Tarsalis",39,0,40,"Colorado"
"4712","2022",32,"Tarsalis",50,0,40,"Colorado"
"4713","2022",32,"Tarsalis",29,0,40,"Colorado"
"4714","2022",32,"Pipiens",50,0,40,"Colorado"
"4715","2022",32,"Pipiens",50,0,40,"Colorado"
"4716","2022",32,"Pipiens",50,0,40,"Colorado"
"4717","2022",32,"Pipiens",50,0,40,"Colorado"
"4718","2022",32,"Pipiens",50,0,40,"Colorado"
"4719","2022",32,"Pipiens",50,0,40,"Colorado"
"4720","2022",32,"Pipiens",50,0,40,"Colorado"
"4721","2022",32,"Pipiens",50,0,40,"Colorado"
"4722","2022",32,"Pipiens",50,0,40,"Colorado"
"4723","2022",32,"Pipiens",50,0,40,"Colorado"
"4724","2022",32,"Pipiens",50,0,40,"Colorado"
"4725","2022",32,"Pipiens",50,0,40,"Colorado"
"4726","2022",32,"Pipiens",50,0,40,"Colorado"
"4727","2022",32,"Pipiens",50,0,40,"Colorado"
"4728","2022",32,"Pipiens",50,0,40,"Colorado"
"4729","2022",32,"Pipiens",50,0,40,"Colorado"
"4730","2022",32,"Pipiens",44,0,40,"Colorado"
"4731","2022",32,"Tarsalis",48,0,40,"Colorado"
"4732","2022",32,"Tarsalis",50,1,17.32069,"Colorado"
"4733","2022",32,"Tarsalis",31,1,19.77606,"Colorado"
"4734","2022",32,"Pipiens",30,0,40,"Colorado"
"4735","2022",32,"Tarsalis",50,0,40,"Colorado"
"4736","2022",32,"Pipiens",25,0,40,"Colorado"
"4737","2022",32,"Tarsalis",50,0,40,"Colorado"
"4738","2022",32,"Pipiens",9,0,40,"Colorado"
"4739","2022",32,"Pipiens",50,0,40,"Colorado"
"4740","2022",32,"Tarsalis",50,0,40,"Colorado"
"4741","2022",32,"Tarsalis",18,0,40,"Colorado"
"4742","2022",32,"Pipiens",31,0,40,"Colorado"
"4743","2022",32,"Tarsalis",50,0,40,"Colorado"
"4744","2022",32,"Tarsalis",50,0,40,"Colorado"
"4745","2022",32,"Tarsalis",1,0,40,"Colorado"
"4746","2022",32,"Pipiens",50,0,40,"Colorado"
"4747","2022",32,"Pipiens",34,0,40,"Colorado"
"4748","2022",32,"Tarsalis",15,0,40,"Colorado"
"4749","2022",32,"Tarsalis",50,0,40,"Colorado"
"4750","2022",32,"Tarsalis",28,0,40,"Colorado"
"4751","2022",32,"Pipiens",3,0,40,"Colorado"
"4752","2022",32,"Tarsalis",12,0,40,"Colorado"
"4753","2022",32,"Pipiens",3,0,40,"Colorado"
"4754","2022",32,"Tarsalis",50,0,40,"Colorado"
"4755","2022",32,"Tarsalis",22,0,40,"Colorado"
"4756","2022",32,"Pipiens",28,0,40,"Colorado"
"4757","2022",32,"Tarsalis",50,0,40,"Colorado"
"4758","2022",32,"Pipiens",30,0,40,"Colorado"
"4759","2022",32,"Tarsalis",15,0,40,"Colorado"
"4760","2022",32,"Pipiens",10,0,40,"Colorado"
"4761","2022",32,"Tarsalis",35,0,40,"Colorado"
"4762","2022",32,"Pipiens",50,0,40,"Colorado"
"4763","2022",32,"Pipiens",29,0,40,"Colorado"
"4764","2022",32,"Tarsalis",7,0,40,"Colorado"
"4765","2022",32,"Pipiens",9,0,40,"Colorado"
"4766","2022",32,"Tarsalis",50,0,40,"Colorado"
"4767","2022",32,"Tarsalis",34,0,40,"Colorado"
"4768","2022",32,"Tarsalis",31,0,40,"Colorado"
"4769","2022",32,"Pipiens",1,0,40,"Colorado"
"4770","2022",32,"Tarsalis",50,1,16.77549,"Colorado"
"4771","2022",32,"Tarsalis",50,1,16.84743,"Colorado"
"4772","2022",32,"Tarsalis",50,1,16.89372,"Colorado"
"4773","2022",32,"Tarsalis",50,1,17.76582,"Colorado"
"4774","2022",32,"Pipiens",31,1,19.01106,"Colorado"
"4775","2022",32,"Tarsalis",50,1,19.81493,"Colorado"
"4776","2022",32,"Tarsalis",32,0,40,"Colorado"
"4777","2022",32,"Tarsalis",50,0,40,"Colorado"
"4778","2022",32,"Tarsalis",50,0,40,"Colorado"
"4779","2022",32,"Tarsalis",50,0,40,"Colorado"
"4780","2022",32,"Tarsalis",21,0,40,"Colorado"
"4781","2022",32,"Pipiens",5,0,40,"Colorado"
"4782","2022",32,"Tarsalis",49,0,40,"Colorado"
"4783","2022",32,"Pipiens",12,0,40,"Colorado"
"4784","2022",32,"Tarsalis",50,0,40,"Colorado"
"4785","2022",32,"Tarsalis",27,0,40,"Colorado"
"4786","2022",32,"Tarsalis",50,0,40,"Colorado"
"4787","2022",32,"Tarsalis",17,0,40,"Colorado"
"4788","2022",32,"Tarsalis",11,0,40,"Colorado"
"4789","2022",32,"Pipiens",12,0,40,"Colorado"
"4790","2022",32,"Tarsalis",20,0,40,"Colorado"
"4791","2022",32,"Pipiens",7,0,40,"Colorado"
"4792","2022",32,"Tarsalis",42,0,40,"Colorado"
"4793","2022",32,"Pipiens",5,0,40,"Colorado"
"4794","2022",32,"Tarsalis",48,0,40,"Colorado"
"4795","2022",32,"Pipiens",11,0,40,"Colorado"
"4796","2022",32,"Tarsalis",7,0,40,"Colorado"
"4797","2022",32,"Pipiens",2,0,40,"Colorado"
"4798","2022",32,"Tarsalis",9,0,40,"Colorado"
"4799","2022",32,"Pipiens",1,0,40,"Colorado"
"4800","2022",32,"Tarsalis",5,0,40,"Colorado"
"4801","2022",32,"Pipiens",2,0,40,"Colorado"
"4802","2022",32,"Tarsalis",1,0,40,"Colorado"
"4803","2022",32,"Pipiens",19,0,40,"Colorado"
"4804","2022",32,"Tarsalis",8,0,40,"Colorado"
"4805","2022",32,"Tarsalis",24,0,40,"Colorado"
"4806","2022",32,"Pipiens",7,0,40,"Colorado"
"4807","2022",32,"Tarsalis",50,0,40,"Colorado"
"4808","2022",32,"Tarsalis",23,0,40,"Colorado"
"4809","2022",32,"Pipiens",3,0,40,"Colorado"
"4810","2022",32,"Tarsalis",50,1,16.82356,"Colorado"
"4811","2022",32,"Pipiens",46,1,20.23583,"Colorado"
"4812","2022",32,"Tarsalis",50,0,40,"Colorado"
"4813","2022",32,"Tarsalis",23,0,40,"Colorado"
"4814","2022",32,"Tarsalis",12,0,40,"Colorado"
"4815","2022",32,"Tarsalis",47,0,40,"Colorado"
"4816","2022",32,"Pipiens",8,0,40,"Colorado"
"4817","2022",32,"Tarsalis",28,0,40,"Colorado"
"4818","2022",32,"Pipiens",15,0,40,"Colorado"
"4819","2022",32,"Tarsalis",50,0,40,"Colorado"
"4820","2022",32,"Tarsalis",25,0,40,"Colorado"
"4821","2022",32,"Pipiens",13,0,40,"Colorado"
"4822","2022",32,"Tarsalis",16,0,40,"Colorado"
"4823","2022",32,"Tarsalis",25,0,40,"Colorado"
"4824","2022",32,"Pipiens",2,0,40,"Colorado"
"4825","2022",32,"Tarsalis",50,0,40,"Colorado"
"4826","2022",32,"Tarsalis",37,0,40,"Colorado"
"4827","2022",32,"Pipiens",16,0,40,"Colorado"
"4828","2022",32,"Tarsalis",50,0,40,"Colorado"
"4829","2022",32,"Tarsalis",50,0,40,"Colorado"
"4830","2022",32,"Tarsalis",50,0,40,"Colorado"
"4831","2022",32,"Tarsalis",50,0,40,"Colorado"
"4832","2022",32,"Tarsalis",50,0,40,"Colorado"
"4833","2022",32,"Tarsalis",1,0,40,"Colorado"
"4834","2022",32,"Pipiens",32,0,40,"Colorado"
"4835","2022",33,"Tarsalis",50,1,21.60274,"Colorado"
"4836","2022",33,"Tarsalis",50,1,21.95003,"Colorado"
"4837","2022",33,"Tarsalis",18,1,23.34822,"Colorado"
"4838","2022",33,"Tarsalis",50,1,26.07129,"Colorado"
"4839","2022",33,"Tarsalis",49,1,26.66755,"Colorado"
"4840","2022",33,"Pipiens",1,0,40,"Colorado"
"4841","2022",33,"Tarsalis",14,0,40,"Colorado"
"4842","2022",33,"Pipiens",1,0,40,"Colorado"
"4843","2022",33,"Tarsalis",33,0,40,"Colorado"
"4844","2022",33,"Tarsalis",50,0,40,"Colorado"
"4845","2022",33,"Tarsalis",19,0,40,"Colorado"
"4846","2022",33,"Tarsalis",50,0,40,"Colorado"
"4847","2022",33,"Tarsalis",31,0,40,"Colorado"
"4848","2022",33,"Pipiens",15,0,40,"Colorado"
"4849","2022",33,"Tarsalis",31,0,40,"Colorado"
"4850","2022",33,"Pipiens",5,0,40,"Colorado"
"4851","2022",33,"Tarsalis",29,0,40,"Colorado"
"4852","2022",33,"Pipiens",6,0,40,"Colorado"
"4853","2022",33,"Tarsalis",22,0,40,"Colorado"
"4854","2022",33,"Tarsalis",46,0,40,"Colorado"
"4855","2022",33,"Pipiens",50,0,40,"Colorado"
"4856","2022",33,"Pipiens",6,0,40,"Colorado"
"4857","2022",33,"Tarsalis",50,0,40,"Colorado"
"4858","2022",33,"Tarsalis",32,0,40,"Colorado"
"4859","2022",33,"Pipiens",50,0,40,"Colorado"
"4860","2022",33,"Pipiens",50,0,40,"Colorado"
"4861","2022",33,"Pipiens",50,0,40,"Colorado"
"4862","2022",33,"Pipiens",50,0,40,"Colorado"
"4863","2022",33,"Pipiens",50,0,40,"Colorado"
"4864","2022",33,"Pipiens",50,0,40,"Colorado"
"4865","2022",33,"Pipiens",50,0,40,"Colorado"
"4866","2022",33,"Pipiens",7,0,40,"Colorado"
"4867","2022",33,"Tarsalis",50,0,40,"Colorado"
"4868","2022",33,"Pipiens",33,0,40,"Colorado"
"4869","2022",33,"Tarsalis",50,0,40,"Colorado"
"4870","2022",33,"Tarsalis",50,0,40,"Colorado"
"4871","2022",33,"Tarsalis",11,0,40,"Colorado"
"4872","2022",33,"Pipiens",22,0,40,"Colorado"
"4873","2022",33,"Tarsalis",50,0,40,"Colorado"
"4874","2022",33,"Tarsalis",15,0,40,"Colorado"
"4875","2022",33,"Pipiens",50,0,40,"Colorado"
"4876","2022",33,"Pipiens",50,0,40,"Colorado"
"4877","2022",33,"Pipiens",50,0,40,"Colorado"
"4878","2022",33,"Pipiens",50,0,40,"Colorado"
"4879","2022",33,"Pipiens",50,0,40,"Colorado"
"4880","2022",33,"Pipiens",50,0,40,"Colorado"
"4881","2022",33,"Pipiens",50,0,40,"Colorado"
"4882","2022",33,"Pipiens",50,0,40,"Colorado"
"4883","2022",33,"Pipiens",50,0,40,"Colorado"
"4884","2022",33,"Pipiens",16,0,40,"Colorado"
"4885","2022",33,"Pipiens",33,1,19.09677,"Colorado"
"4886","2022",33,"Tarsalis",50,1,20.78308,"Colorado"
"4887","2022",33,"Tarsalis",50,1,21.61583,"Colorado"
"4888","2022",33,"Pipiens",50,1,25.11468,"Colorado"
"4889","2022",33,"Tarsalis",12,0,40,"Colorado"
"4890","2022",33,"Tarsalis",50,0,40,"Colorado"
"4891","2022",33,"Tarsalis",15,0,40,"Colorado"
"4892","2022",33,"Pipiens",50,0,40,"Colorado"
"4893","2022",33,"Pipiens",42,0,40,"Colorado"
"4894","2022",33,"Pipiens",10,0,40,"Colorado"
"4895","2022",33,"Pipiens",1,0,40,"Colorado"
"4896","2022",33,"Tarsalis",31,0,40,"Colorado"
"4897","2022",33,"Pipiens",8,0,40,"Colorado"
"4898","2022",33,"Tarsalis",29,0,40,"Colorado"
"4899","2022",33,"Pipiens",6,0,40,"Colorado"
"4900","2022",33,"Tarsalis",50,0,40,"Colorado"
"4901","2022",33,"Tarsalis",45,0,40,"Colorado"
"4902","2022",33,"Pipiens",17,0,40,"Colorado"
"4903","2022",33,"Tarsalis",18,0,40,"Colorado"
"4904","2022",33,"Pipiens",39,0,40,"Colorado"
"4905","2022",33,"Tarsalis",20,0,40,"Colorado"
"4906","2022",33,"Pipiens",23,0,40,"Colorado"
"4907","2022",33,"Tarsalis",19,0,40,"Colorado"
"4908","2022",33,"Pipiens",36,0,40,"Colorado"
"4909","2022",33,"Tarsalis",50,0,40,"Colorado"
"4910","2022",33,"Tarsalis",25,0,40,"Colorado"
"4911","2022",33,"Pipiens",50,0,40,"Colorado"
"4912","2022",33,"Pipiens",50,0,40,"Colorado"
"4913","2022",33,"Pipiens",50,0,40,"Colorado"
"4914","2022",33,"Pipiens",50,0,40,"Colorado"
"4915","2022",33,"Pipiens",2,0,40,"Colorado"
"4916","2022",33,"Tarsalis",43,0,40,"Colorado"
"4917","2022",33,"Tarsalis",5,0,40,"Colorado"
"4918","2022",33,"Pipiens",12,0,40,"Colorado"
"4919","2022",33,"Tarsalis",44,0,40,"Colorado"
"4920","2022",33,"Pipiens",26,0,40,"Colorado"
"4921","2022",33,"Tarsalis",50,0,40,"Colorado"
"4922","2022",33,"Tarsalis",50,0,40,"Colorado"
"4923","2022",33,"Tarsalis",12,0,40,"Colorado"
"4924","2022",33,"Pipiens",50,0,40,"Colorado"
"4925","2022",33,"Pipiens",50,0,40,"Colorado"
"4926","2022",33,"Pipiens",34,0,40,"Colorado"
"4927","2022",33,"Tarsalis",35,0,40,"Colorado"
"4928","2022",33,"Pipiens",12,0,40,"Colorado"
"4929","2022",33,"Tarsalis",43,0,40,"Colorado"
"4930","2022",33,"Pipiens",3,0,40,"Colorado"
"4931","2022",33,"Tarsalis",31,1,27.8858,"Colorado"
"4932","2022",33,"Tarsalis",17,0,40,"Colorado"
"4933","2022",33,"Pipiens",25,0,40,"Colorado"
"4934","2022",33,"Tarsalis",2,0,40,"Colorado"
"4935","2022",33,"Pipiens",2,0,40,"Colorado"
"4936","2022",33,"Tarsalis",33,0,40,"Colorado"
"4937","2022",33,"Pipiens",19,0,40,"Colorado"
"4938","2022",33,"Pipiens",27,0,40,"Colorado"
"4939","2022",33,"Tarsalis",28,0,40,"Colorado"
"4940","2022",33,"Pipiens",1,0,40,"Colorado"
"4941","2022",33,"Tarsalis",11,0,40,"Colorado"
"4942","2022",33,"Pipiens",6,0,40,"Colorado"
"4943","2022",33,"Tarsalis",14,0,40,"Colorado"
"4944","2022",33,"Pipiens",20,0,40,"Colorado"
"4945","2022",33,"Tarsalis",19,0,40,"Colorado"
"4946","2022",33,"Pipiens",4,0,40,"Colorado"
"4947","2022",33,"Tarsalis",24,0,40,"Colorado"
"4948","2022",33,"Pipiens",3,0,40,"Colorado"
"4949","2022",33,"Tarsalis",42,0,40,"Colorado"
"4950","2022",33,"Pipiens",6,0,40,"Colorado"
"4951","2022",33,"Tarsalis",8,0,40,"Colorado"
"4952","2022",33,"Pipiens",5,0,40,"Colorado"
"4953","2022",33,"Tarsalis",1,0,40,"Colorado"
"4954","2022",33,"Pipiens",5,0,40,"Colorado"
"4955","2022",33,"Tarsalis",9,0,40,"Colorado"
"4956","2022",33,"Pipiens",7,0,40,"Colorado"
"4957","2022",33,"Tarsalis",1,0,40,"Colorado"
"4958","2022",33,"Tarsalis",2,0,40,"Colorado"
"4959","2022",33,"Pipiens",2,0,40,"Colorado"
"4960","2022",33,"Tarsalis",30,0,40,"Colorado"
"4961","2022",33,"Pipiens",8,0,40,"Colorado"
"4962","2022",33,"Tarsalis",43,1,20.52998,"Colorado"
"4963","2022",33,"Tarsalis",12,0,40,"Colorado"
"4964","2022",33,"Pipiens",17,0,40,"Colorado"
"4965","2022",33,"Tarsalis",22,0,40,"Colorado"
"4966","2022",33,"Pipiens",24,0,40,"Colorado"
"4967","2022",33,"Pipiens",11,0,40,"Colorado"
"4968","2022",33,"Tarsalis",23,0,40,"Colorado"
"4969","2022",33,"Pipiens",10,0,40,"Colorado"
"4970","2022",33,"Tarsalis",11,0,40,"Colorado"
"4971","2022",33,"Pipiens",10,0,40,"Colorado"
"4972","2022",33,"Tarsalis",9,0,40,"Colorado"
"4973","2022",33,"Pipiens",6,0,40,"Colorado"
"4974","2022",33,"Tarsalis",17,0,40,"Colorado"
"4975","2022",33,"Pipiens",6,0,40,"Colorado"
"4976","2022",33,"Tarsalis",21,0,40,"Colorado"
"4977","2022",33,"Pipiens",12,0,40,"Colorado"
"4978","2022",33,"Tarsalis",50,0,40,"Colorado"
"4979","2022",33,"Tarsalis",50,0,40,"Colorado"
"4980","2022",33,"Tarsalis",39,0,40,"Colorado"
"4981","2022",33,"Pipiens",34,0,40,"Colorado"
"4982","2022",34,"Tarsalis",50,1,18.36365,"Colorado"
"4983","2022",34,"Tarsalis",29,1,19.28935,"Colorado"
"4984","2022",34,"Tarsalis",50,1,21.29435,"Colorado"
"4985","2022",34,"Tarsalis",50,1,21.3457,"Colorado"
"4986","2022",34,"Tarsalis",45,1,21.46875,"Colorado"
"4987","2022",34,"Tarsalis",13,1,25.20706,"Colorado"
"4988","2022",34,"Pipiens",12,0,40,"Colorado"
"4989","2022",34,"Tarsalis",50,0,40,"Colorado"
